	input_vars_id	input_vars	satdeficit	eval_fraction	regtypes	tree_maxdepth	subdomain_sizes	refstd	samplestd	samplecorr	exectime	RMSE	feature_importances
0	R02	['qtm,qsm,pm,tm,qlm,var_l']	False	0.2	random_forest	10	05	0.11757816	0.10576727726536017	0.9182085245789444	0:00:01.119342	0.04662411	{'qtm': 0.011843469, 'qsm': 0.002432136, 'pm': 0.004987759, 'tm': 0.00034580057, 'qlm': 0.98039085, 'var_l': 0.0}
0	R02	['qtm,qsm,pm,tm,qlm,var_l']	False	0.2	random_forest	10	025	0.12899993	0.10995465530558851	0.8882326924355783	0:00:04.698200	0.059442807	{'qtm': 0.040912267, 'qsm': 0.018460644, 'pm': 0.0045948294, 'tm': 0.0, 'qlm': 0.93603224, 'var_l': 0.0}
0	R02	['qtm,qsm,pm,tm,qlm,var_l']	False	0.2	random_forest	10	0125	0.13839203	0.10653890222817222	0.8246539878602571	0:00:21.012235	0.078646876	{'qtm': 0.12962972, 'qsm': 0.07067655, 'pm': 0.0, 'tm': 0.0, 'qlm': 0.7996937, 'var_l': 0.0}
0	R02	['qtm,qsm,pm,tm,qlm,var_l']	False	0.2	random_forest	10	00625	0.14699048	0.08253133201319954	0.605574097596504	0:01:35.426172	0.117152885	{'qtm': 0.081432834, 'qsm': 0.0, 'pm': 0.16906425, 'tm': 0.07654085, 'qlm': 0.67296207, 'var_l': 0.0}
0	R02	['qtm,qsm,pm,tm,qlm,var_l']	False	0.2	decision_tree	10	1	0.110058434	0.10945465472832623	0.964060950850116	0:00:00.169509	0.029431913	{'qtm': 0.030327778, 'qsm': 0.020977076, 'pm': 0.02696176, 'tm': 0.012370534, 'qlm': 0.9041528, 'var_l': 0.005210034}
0	R02	['qtm,qsm,pm,tm,qlm,var_l']	False	0.2	decision_tree	10	05	0.11757816	0.11273001191345208	0.9513012239871662	0:00:00.685847	0.03625569	{'qtm': 0.053454358, 'qsm': 0.035077408, 'pm': 0.026529873, 'tm': 0.006607037, 'qlm': 0.8753816, 'var_l': 0.002949734}
0	R02	['qtm,qsm,pm,tm,qlm,var_l']	False	0.2	decision_tree	10	025	0.12899993	0.12118390259023917	0.9399455556531181	0:00:03.439920	0.044031	{'qtm': 0.08781368, 'qsm': 0.0577841, 'pm': 0.019536115, 'tm': 0.007273473, 'qlm': 0.8237693, 'var_l': 0.0038233725}
0	R02	['qtm,qsm,pm,tm,qlm,var_l']	False	0.2	decision_tree	10	0125	0.13839203	0.12284896800436977	0.8816696999852176	0:00:15.640488	0.06530846	{'qtm': 0.22053, 'qsm': 0.13607968, 'pm': 0.015723819, 'tm': 0.005438787, 'qlm': 0.6200369, 'var_l': 0.0021907892}
0	R02	['qtm,qsm,pm,tm,qlm,var_l']	False	0.2	decision_tree	10	00625	0.14699048	0.11059670661932448	0.7512941986280359	0:01:06.149568	0.09700909	{'qtm': 0.14244917, 'qsm': 0.10364669, 'pm': 0.1371478, 'tm': 0.06362813, 'qlm': 0.55109304, 'var_l': 0.0020351533}
0	R02	['qtm,qsm,pm,tm,qlm,var_l']	False	0.2	random_forest	10	1	0.110058434	0.10343305599669318	0.9436066692338924	0:00:00.414141	0.03644144	{'qtm': 0.0035766305, 'qsm': 0.0012038377, 'pm': 0.00902921, 'tm': 0.00043289977, 'qlm': 0.9857574, 'var_l': 0.0}
0	R02	['qtm,qsm,pm,tm,qlm,var_l']	False	0.2	random_forest	10	05	0.11757816	0.10576727726536017	0.9182085245789444	0:00:01.118222	0.04662411	{'qtm': 0.011843469, 'qsm': 0.002432136, 'pm': 0.004987759, 'tm': 0.00034580057, 'qlm': 0.98039085, 'var_l': 0.0}
0	R02	['qtm,qsm,pm,tm,qlm,var_l']	False	0.2	random_forest	10	025	0.12899993	0.10995465530558851	0.8882326924355783	0:00:04.632060	0.059442807	{'qtm': 0.040912267, 'qsm': 0.018460644, 'pm': 0.0045948294, 'tm': 0.0, 'qlm': 0.93603224, 'var_l': 0.0}
0	R02	['qtm,qsm,pm,tm,qlm,var_l']	False	0.2	random_forest	10	0125	0.13839203	0.10653890222817222	0.8246539878602571	0:00:20.760087	0.078646876	{'qtm': 0.12962972, 'qsm': 0.07067655, 'pm': 0.0, 'tm': 0.0, 'qlm': 0.7996937, 'var_l': 0.0}
0	R02	['qtm,qsm,pm,tm,qlm,var_l']	False	0.2	random_forest	10	00625	0.14699048	0.08253133201319954	0.605574097596504	0:01:35.410267	0.117152885	{'qtm': 0.081432834, 'qsm': 0.0, 'pm': 0.16906425, 'tm': 0.07654085, 'qlm': 0.67296207, 'var_l': 0.0}
